"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MERO","2021-08-24","1650","1652","1625","1626","-0.97","7663"
"MERO","2021-08-19","1658","1683","1630.1","1642","-0.18","14579"
"MERO","2021-08-18","1650","1679","1632","1645","-0.84","9721"
"MERO","2021-08-17","1700","1700","1655","1659","-1.54","8878"
"MERO","2021-08-16","1675","1710","1666","1685","1.08","25544"
"MERO","2021-08-15","1635","1702","1630","1667","1.96","27512"
"MERO","2021-08-12","1640","1672","1600","1635","-0.30","10483"
"MERO","2021-08-11","1652","1680","1639","1640","-0.61","11328"
"MERO","2021-08-10","1659","1670","1642","1650","0.49","10591"
"MERO","2021-08-09","1652","1660","1638","1642","-1.68","25994"
"MERO","2021-08-08","1720","1732","1650","1670","-1.70","19622"
"MERO","2021-08-05","1694.5","1725","1678","1698.9","-1.74","29818"
"MERO","2021-08-04","1815.6","1815.6","1720","1729","-2.87","47304"
"MERO","2021-08-03","1750","1820","1707","1780","2.77","37770"
"MERO","2021-08-02","1732.9","1765","1690","1732","1.94","50794"
"MERO","2021-08-01","1673.8","1699","1642","1699","3.53","20873"
"MERO","2021-07-29","1677.9","1677.9","1637","1641","-0.24","8798"
"MERO","2021-07-28","1650","1683","1637.5","1645","-0.24","16755"
"MERO","2021-07-27","1642","1650","1580","1649","-1.55","22430"
"MERO","2021-07-26","1645.6","1694","1635.1","1675","1.79","25883"
"MERO","2021-07-25","1660","1664","1635","1645.6","0.34","6948"
"MERO","2021-07-22","1658","1666","1634","1640","-0.30","10697"
"MERO","2021-07-20","1645","1680","1645","1645","-1.50","11753"
"MERO","2021-07-19","1654","1697","1654","1670","0.97","17640"
"MERO","2021-07-18","1576","1656","1553","1654","6.99","22374"
"MERO","2021-07-15","1530","1562","1526","1546","-0.58","11410"
"MERO","2021-07-14","1543","1566","1536","1555","-0.13","4189"
"MERO","2021-07-13","1534","1569","1534","1557","-0.45","3733"
"MERO","2021-07-12","1581","1581","1515","1564","0.64","9967"
"MERO","2021-07-11","1556","1560","1538","1554","1.83","13217"
"MERO","2021-07-08","1530","1530","1500","1526","1.40","7179"
"MERO","2021-07-07","1532","1549","1502","1505","0.20","5700"
"MERO","2021-07-06","1534","1534","1500","1502","-0.13","4305"
"MERO","2021-07-05","1550","1550","1502","1504","-1.51","4136"
"MERO","2021-07-04","1522","1560","1522","1527","-0.78","2585"
"MERO","2021-07-01","1590","1591","1539","1539","-1.35","5992"
"MERO","2021-06-30","1550","1592","1530","1560","-0.06","5917"
"MERO","2021-06-29","1585","1616","1550","1561","0.39","16080"
"MERO","2021-06-28","1538","1594","1533","1555","2.50","15038"
"MERO","2021-06-27","1522","1523","1498","1517","1.54","5744"
"MERO","2021-06-24","1505","1522","1492","1494","-2.48","11069"
"MERO","2021-06-23","1584","1590","1510","1532","-1.42","12604"
"MERO","2021-06-22","1540","1600","1530","1554","1.04","13307"
"MERO","2021-06-21","1571","1600","1538","1538","-3.27","16285"
"MERO","2021-06-20","1650","1650","1576","1590","-3.34","19131"
"MERO","2021-06-17","1690","1702","1640","1645","-1.50","9698"
"MERO","2021-06-16","1635","1740","1616","1670","2.02","34145"
"MERO","2021-06-15","1642","1655","1632","1637","-1.68","9989"
"MERO","2021-06-14","1643","1671","1643","1665","-0.60","13790"
"MERO","2021-06-13","1614","1711","1614","1675","-1.35","19564"
"MERO","2021-06-10","1770","1770","1658","1698","0.41","22717"
"MERO","2021-06-09","1737","1737","1691","1691","-0.03","9118"
"MERO","2021-06-08","1760","1760","1671","1738","-2.85","22400"
"MERO","2021-06-07","1700","1789","1668","1789","4.68","11943"
"MERO","2021-06-06","1720","1741","1700","1709","-1.84","7371"
"MERO","2021-06-03","1771","1779","1730","1741","-1.69","21404"
"MERO","2021-06-02","1635","1771","1635","1771","8.32","16215"
"MERO","2021-06-01","1685","1685","1628","1635","-1.03","7473"
"MERO","2021-05-31","1652","1700","1606","1652","1.16","18992"
"MERO","2021-05-30","1680","1710","1630","1633","-3.32","29080"
"MERO","2021-05-27","1691","1750","1658","1689","-5.06","39755"
"MERO","2021-05-25","1752","1806","1752","1779","-0.06","12065"
"MERO","2021-05-24","1800","1800","1780","1780","-1.06","13362"
"MERO","2021-05-23","1788","1809","1770","1799","-0.72","11285"
"MERO","2021-05-20","1818","1820","1802","1812","-0.60","12065"
"MERO","2021-05-19","1853","1860","1810","1823","-1.09","23158"
"MERO","2021-05-18","1848","1851","1832","1843","-0.27","19363"
"MERO","2021-05-17","1875","1882","1841","1848","-1.39","20427"
"MERO","2021-05-16","1825","1888","1801","1874","2.80","36432"
"MERO","2021-05-13","1790","1850","1790","1823","1.84","35860"
"MERO","2021-05-12","1804","1804","1765","1790","-0.17","24380"
"MERO","2021-05-11","1787","1815","1760","1793","0.22","21696"
"MERO","2021-05-10","1805","1805","1769","1789","-2.72","17550"
"MERO","2021-05-09","1989","1989","1756","1839","-2.96","39784"
"MERO","2021-05-06","1761","1940","1726","1895","5.51","46173"
"MERO","2021-05-05","1808","1808","1704","1796","4.30","54023"
"MERO","2021-05-04","1648","1774","1614","1722","4.55","57597"
"MERO","2021-05-03","1575","1714","1560","1647","5.64","50610"
"MERO","2021-05-02","1532","1560","1532","1559","0.65","17727"
"MERO","2021-04-29","1542","1574","1540","1549","-0.71","24699"
"MERO","2021-04-28","1560","1566","1495","1560","3.04","21935"
"MERO","2021-04-27","1470","1515","1462","1514","4.78","21282"
"MERO","2021-04-26","1451","1500","1440","1445","0.14","43359"
"MERO","2021-04-25","1500","1500","1442","1443","-3.80","14696"
"MERO","2021-04-22","1467","1508","1467","1500","0.27","17101"
"MERO","2021-04-21","1530","1535","1490","1496","-2.22","18383"
"MERO","2021-04-20","1510","1530","1510","1530","0.92","22188"
"MERO","2021-04-19","1535","1540","1510","1516","-0.52","19278"
"MERO","2021-04-18","1550","1555","1515","1524","-1.93","31234"
"MERO","2021-04-15","1568","1568","1545","1554","-0.83","33709"
"MERO","2021-04-13","1560","1607","1551","1567","0.45","36537"
"MERO","2021-04-12","1500","1606","1491","1559","5.27","55465"
"MERO","2021-04-08","1508","1508","1460","1481","1.02","30719"
"MERO","2021-04-07","1490","1500","1453","1466","-0.61","22641"
"MERO","2021-04-06","1465","1480","1430","1475","2.08","22495"
"MERO","2021-04-05","1430","1450","1392","1445","2.48","22521"
"MERO","2021-04-04","1460","1460","1382","1410","-1.61","32911"
"MERO","2021-04-01","1480","1480","1410","1433","-1.78","21259"
"MERO","2021-03-31","1499","1499","1442","1459","-0.75","28174"
"MERO","2021-03-30","1445","1490","1445","1470","1.80","15920"
"MERO","2021-03-29","1501","1501","1422","1444","-0.07","17315"
"MERO","2021-03-25","1500","1500","1439","1445","-3.34","40107"
"MERO","2021-03-24","1460","1495","1457","1495","3.46","38525"
"MERO","2021-03-23","1338","1472","1337","1445","5.94","84088"
"MERO","2021-03-22","1420","1448","1355","1364","-2.22","52267"
"MERO","2021-03-21","1340","1409","1335","1395","6.16","57003"
"MERO","2021-03-18","1307","1316","1283","1314","2.50","23931"
"MERO","2021-03-17","1275","1289","1269","1282","1.42","8774"
"MERO","2021-03-16","1250","1275","1250","1264","1.20","11483"
"MERO","2021-03-15","1229","1290","1215","1249","0.81","26973"
"MERO","2021-03-14","1283","1285","1231","1239","-3.43","22896"
"MERO","2021-03-10","1300","1317","1261","1283","-0.23","20440"
"MERO","2021-03-09","1317","1322","1281","1286","-3.02","31170"
"MERO","2021-03-08","1348","1377","1321","1326","-3.28","37769"
"MERO","2021-03-04","1275","1388","1275","1371","8.21","85106"
"MERO","2021-03-03","1235","1268","1216","1267","2.59","55233"
"MERO","2021-03-02","1235","1265","1215","1235","0.41","62347"
"MERO","2021-03-01","1188","1233","1178","1230","0.00","50848"
"MERO","2021-02-28","1208","1220","1182","1188","-1.57","47338"
"MERO","2021-02-25","1178","1220","1178","1207","0.00","65319"
"MERO","2021-02-24","1185","1232","1178","1188","0.25","37175"
"MERO","2021-02-23","1165","1195","1140","1185","1.72","45303"
"MERO","2021-02-22","1150","1184","1149","1165","1.04","52325"
