"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"JFL","2021-07-29","636","649","601","601","-5.50","153392"
"JFL","2021-07-28","635","647.7","597","636","2.09","174810"
"JFL","2021-07-27","555.2","623.1","544","623","9.97","167423"
"JFL","2021-07-26","525","566.5","505","566.5","10.00","302053"
"JFL","2021-07-25","489.6","528","485","515","7.29","133684"
"JFL","2021-07-22","475","485","469","480","2.56","63218"
"JFL","2021-07-20","475","480","466","468","-1.47","56358"
"JFL","2021-07-19","490.3","499","473","475","-1.45","57571"
"JFL","2021-07-18","486","498","480.2","482","1.05","65674"
"JFL","2021-07-15","481","484","470","477","0.21","57710"
"JFL","2021-07-14","467","484","459","476","3.48","101105"
"JFL","2021-07-13","440","464","430","460","5.26","96011"
"JFL","2021-07-12","453","469","434","437","-2.67","94468"
"JFL","2021-07-11","417","449","415","449","9.78","72701"
"JFL","2021-07-08","400","420","400","409","2.00","25341"
"JFL","2021-07-07","415","415","400","401","-1.47","22197"
"JFL","2021-07-06","434","434","400","407","-1.69","14134"
"JFL","2021-07-05","417","426","409","414","-2.13","29468"
"JFL","2021-07-04","433","440","419","423","-0.47","47646"
"JFL","2021-07-01","428","432","412","425","1.19","54173"
"JFL","2021-06-30","400","425","369","420","5.79","58302"
"JFL","2021-06-29","408","410","395","397","-2.70","33418"
"JFL","2021-06-28","426","436","407","408","-2.86","29724"
"JFL","2021-06-27","423","434","418","420","-1.64","28538"
"JFL","2021-06-24","440","445","427","427","-2.95","31657"
"JFL","2021-06-23","445","480","430","440","0.00","79808"
"JFL","2021-06-22","420","440","392","440","10.00","59973"
"JFL","2021-06-21","439","439","391","400","-7.19","52580"
"JFL","2021-06-20","460","461","419","431","-6.30","30966"
"JFL","2021-06-17","450","467","422","460","2.22","69637"
"JFL","2021-06-16","474","474","428","450","-5.26","76902"
"JFL","2021-06-15","501","506","466","475","-4.23","86488"
"JFL","2021-06-14","498","547","482","496","-0.60","125967"
"JFL","2021-06-13","454","499","442","499","9.91","226001"
"JFL","2021-06-10","459","459","420","454","3.65","133698"
"JFL","2021-06-09","470","488","435","438","-0.05","144498"
"JFL","2021-06-08","440","462","432","462","10.00","141956"
"JFL","2021-06-07","389","420","382","420","9.95","240757"
"JFL","2021-06-06","393","393","369","382","-2.80","104096"
"JFL","2021-06-03","407","426","382","393","1.29","175033"
"JFL","2021-06-02","353","388","348","388","9.92","209384"
"JFL","2021-06-01","345","363","339","353","3.52","85395"
"JFL","2021-05-31","363","369","341","341","-4.21","91061"
"JFL","2021-05-30","326","372","326","356","3.79","142731"
"JFL","2021-05-27","338","364","320","343","0.59","51773"
"JFL","2021-05-25","339","350","337","341","-2.29","88584"
"JFL","2021-05-24","380","380","339","349","-3.59","110873"
"JFL","2021-05-23","337","369","319","362","7.42","140763"
"JFL","2021-05-20","313","337","305","337","9.77","145865"
"JFL","2021-05-19","312","330","300","307","0.33","106406"
"JFL","2021-05-18","266","306","266","306","9.68","141794"
"JFL","2021-05-17","292","292","273","279","0.00","44364"
"JFL","2021-05-16","291","291","277","279","0.36","62298"
"JFL","2021-05-13","252","280","252","278","4.91","90985"
"JFL","2021-05-12","264","267","262","265","0.76","12035"
"JFL","2021-05-11","266","268","263","263","-0.38","4182"
"JFL","2021-05-10","265","270","262","264","1.54","7635"
"JFL","2021-05-09","258","264","258","260","-0.76","2952"
"JFL","2021-05-06","260","263","260","262","-0.38","4692"
"JFL","2021-05-05","262","272","262","263","0.00","4420"
"JFL","2021-05-04","263","268","261","263","-1.13","16444"
"JFL","2021-05-03","280","280","265","266","-3.27","20600"
"JFL","2021-05-02","260","280","253","275","6.59","20038"
"JFL","2021-04-29","250","258","249","258","1.57","2647"
"JFL","2021-04-28","253","261","246","254","-1.55","8202"
"JFL","2021-04-27","250","264","250","258","4.88","7967"
"JFL","2021-04-26","253","255","244","246","-4.65","18284"
"JFL","2021-04-25","265","265","255","258","-2.64","14234"
"JFL","2021-04-22","263","265","263","265","0.00","5815"
"JFL","2021-04-21","282","282","265","265","-1.49","6214"
"JFL","2021-04-20","264","278","264","269","1.13","11561"
"JFL","2021-04-19","270","270","266","266","-1.85","8728"
"JFL","2021-04-18","275","279","266","271","-0.73","19983"
"JFL","2021-04-15","274","279","270","273","1.11","28124"
"JFL","2021-04-13","271","273","269","270","0.37","15849"
"JFL","2021-04-12","275","276","268","269","-0.74","13798"
"JFL","2021-04-08","262","272","262","271","1.88","27146"
"JFL","2021-04-07","281","281","266","266","-0.75","9245"
"JFL","2021-04-06","268","269","263","268","1.13","16122"
